time,river_q_1,river_q_9114543,river_q_6123790,river_q_9114518,river_q_9114527,precip_9114543,precip_6123790,precip_9114518,precip_9114527,outflow_3381,inflow_3381,volume_3381,P_3381,Epot_3381,Eact_3381,demand_3381,maxrelease_3381,targetf_3381,targetm_3381,precip_subcatch_1,pet_subcatch_1,etact_subcatch_1,snow_subcatch_1,temp_subcatch_1
1988-01-02T00:00:00,8.42740367498043,5.054102119829847,0.5849292931627978,0.06428715501855072,8.089502638355116,2.0299999713897705,2.5899999141693115,1.2400000095367432,0.8799999952316284,8.151000022887262,7.882264970912404,6.897879239335026e7,1.200000286102295,0.5600001811981201,0.5600001811981201,8.151000022888184,65.20800018310547,1.0,0.0034301395062357187,2.2440997621910372,0.5678140481042754,0.25624569845002493,0.001356680155803013,4.838639459020697
1988-01-03T00:00:00,20.71721703128508,6.913982986865004,0.8228745880443652,0.06775255016584365,20.369319733107403,2.940000057220459,4.5,3.4100000858306885,1.9199999570846558,20.41501756050458,20.61070564291403,6.9e7,1.9900004863739014,0.6199999451637268,0.6199999451637267,8.151000022888184,65.20800018310547,1.0,0.0034301395062357187,6.844784527560886,0.6207664371888384,0.3416052317060309,0.0,7.598258502683402
1988-01-04T00:00:00,20.95063284802984,6.813015283990999,0.8254962694119895,0.0671054480801126,20.59899618732393,4.360000133514404,4.900000095367432,3.609999895095825,3.430000066757202,20.597729340625513,20.48620022573412,6.9e7,3.650000810623169,0.5799999833106995,0.5799999833106995,8.151000022888184,65.20800018310547,1.0,0.0034301395062357187,4.356122468658586,0.5950748363319709,0.36613289356592116,0.02235620941807747,3.7706439936343505
1988-01-05T00:00:00,20.61950251052523,6.776571123779248,0.8201242323272333,0.06623044840663447,20.273383374575953,0.0,0.0,0.0,0.0,20.272614274748705,20.295501352776817,6.9e7,0.0,0.6300000548362732,0.6300000548362733,8.151000022888184,65.20800018310547,1.0,0.0034301395062357187,0.0,0.629124706023945,0.3262138370956165,0.0,6.408426308902213
1988-01-06T00:00:00,20.895277389545917,6.879640094461418,0.8316368855842632,0.06600148324162781,20.552746453284858,6.699999809265137,8.760000228881836,6.050000190734863,5.03000020980835,20.552718923345484,20.383063904516426,6.9e7,5.15000057220459,0.479999840259552,0.47999984025955134,8.151000022888184,65.20800018310547,1.0,0.0034301395062357187,6.998693896421229,0.48834013190128905,0.3315259601875062,0.0,9.010965986100453
1988-01-07T00:00:00,20.713861250350746,6.833948220120455,0.8251358505304635,0.06512674502272583,20.37581043391452,1.1200000047683716,1.340000033378601,0.8299999833106995,0.5299999713897705,20.37465907835529,20.371026219099374,6.9e7,0.6599999070167542,0.5600001811981201,0.5600001811981201,8.151000022888184,65.20800018310547,1.0,0.0034301395062357187,0.7790022674382003,0.5750339962457583,0.37345061419560754,0.0004075333772136749,4.788385490137163
1988-01-08T00:00:00,20.738337875653976,6.924297467086159,0.8249020943759491,0.06461288765006107,20.404337950151415,0.9900000095367432,1.9900000095367432,1.309999942779541,0.36000001430511475,20.405006209130605,20.4042796294885,6.9e7,0.5900000929832458,0.5699999332427979,0.5699999332427976,8.151000022888184,65.20800018310547,1.0,0.0034301395062357187,1.0976190443211942,0.5786167705951094,0.38262211530917667,0.09410858446138863,1.2206439902900366
1988-01-09T00:00:00,21.159041531643968,7.1784361544232365,0.8255865662669901,0.06410154687146825,20.828088355961228,4.070000171661377,2.3399999141693115,1.190000057220459,2.5799999237060547,20.82912298867779,20.75246944559665,6.9e7,2.7300000190734863,0.6199999451637268,0.6199999451637267,8.151000022888184,65.20800018310547,1.0,0.0034301395062357187,2.738888883550151,0.620721085758166,0.42637581961270893,0.6715729014043959,0.7178322000906311
1988-01-10T00:00:00,21.419497461603644,7.4892895800727075,0.8237841853316041,0.06353694307999741,21.092149009671626,0.0,0.0,0.0,0.0,21.093188975581416,21.116802620272125,6.9e7,0.0,0.6499998569488525,0.6499998569488529,8.151000022888184,65.20800018310547,1.0,0.0034301395062357187,0.0,0.6455011245885404,0.3792338408433715,0.0047206716547563525,5.306235829421452
1988-01-11T00:00:00,21.96715939868494,7.8524896925177785,0.8362682746461202,0.06318405205501258,21.642679304916,2.1500000953674316,2.569999933242798,1.7899999618530273,1.190000057220459,21.6445754389826,21.619871938894835,6.9e7,1.2399998903274536,0.5600001811981201,0.5600001811981201,8.151000022888184,65.20800018310547,1.0,0.0034301395062357187,2.163809544402185,0.5612380903594348,0.387891583580709,3.0101920708409302e-5,5.552435375638559
1988-01-12T00:00:00,22.293619336670897,7.924474274712961,0.8482674629691985,0.06263246138146945,21.971862425188807,0.0,0.0,0.0,0.0,21.97241749742834,21.99457799581316,6.9e7,0.0,0.6099998950958252,0.6099998950958253,8.151000022888184,65.20800018310547,1.0,0.0034301395062357187,0.0,0.6107029547226402,0.3594203214013828,3.311211277925033e-5,2.4781723329700243
1988-01-13T00:00:00,22.398176524997933,7.862160616956139,0.8612499280887003,0.06220920159808001,22.0790040887553,0.019999999552965164,0.3799999952316284,0.18000000715255737,0.0,22.07939133331514,22.100098685411975,6.9e7,0.0,0.5699999332427979,0.5699999332427976,8.151000022888184,65.20800018310547,1.0,0.0034301395062357187,0.21887528395909572,0.5708525939322924,0.3418537118996163,0.012675610683794258,0.5611836733562606
1988-01-14T00:00:00,25.99347393891297,10.455883172044096,0.8918945126572524,0.06227277023830039,25.674743657198107,16.530000686645508,11.069999694824219,7.71999979019165,14.109999656677246,25.686029796217174,25.22029590707503,6.9e7,13.440001487731934,0.6199999451637268,0.6199999451637267,8.151000022888184,65.20800018310547,1.0,0.0034301395062357187,13.653678013678311,0.6254557751203611,0.4647585426932962,0.0,6.166049888669228
1988-01-15T00:00:00,27.191562007982522,10.577187816435956,0.9010342679966742,0.06143123392981397,26.874385602679084,0.09000000357627869,0.009999999776482582,0.0,0.03999999910593033,26.87236221282972,26.89633914625672,6.9e7,0.0,0.6599999070167542,0.659999907016754,8.151000022888184,65.20800018310547,1.0,0.0034301395062357187,0.059768708766588005,0.6527029680827308,0.4409759063478495,0.0013632600563241893,2.3601587326779048
1988-01-16T00:00:00,25.68680762420687,9.1995936254176,0.9146822870689483,0.06105976939525681,25.370686271566385,0.6299999952316284,0.6100000143051147,0.3199999928474426,0.10000000149011612,25.36464540633034,25.379903455451288,6.9e7,0.19999998807907104,0.6199999451637268,0.6199999451637267,8.151000022888184,65.20800018310547,1.0,0.0034301395062357187,0.26714285775731883,0.621142854063419,0.42421785341725177,4.7929561855779534e-5,3.973646264666028
1988-01-17T00:00:00,24.833891110206142,8.8621003169312,0.9465452429914046,0.06072883402042837,24.52040096125341,1.7000000476837158,1.1799999475479126,0.6600000262260437,0.6600000262260437,24.52029027698327,24.512661243755623,6.9e7,0.8600000739097595,0.6499998569488525,0.6499998569488529,8.151000022888184,65.20800018310547,1.0,0.0034301395062357187,1.1026394570630693,0.6451020307551706,0.4553557369887949,0.0,7.084226759220737
1988-01-18T00:00:00,24.62217596137009,8.676539884895432,0.9721807184240743,0.060360969034182456,24.31033152943414,0.0,0.0,0.0,0.0,24.309703671657033,24.334407184726793,6.9e7,0.0,0.6800000667572021,0.6800000667572021,8.151000022888184,65.20800018310547,1.0,0.0034301395062357187,0.0,0.6722902565045692,0.44595367018356513,0.0,6.292507935651576
1988-01-19T00:00:00,24.284684404128498,8.42405384358478,0.9831961705023153,0.060036695618751294,23.974514281456184,0.0,0.0,0.0,0.0,23.973563838869886,23.99681420565145,6.9e7,0.0,0.6400001049041748,0.6400001049041747,8.151000022888184,65.20800018310547,1.0,0.0034301395062357187,0.0,0.6382993005841227,0.4189625909146771,0.0,5.18255328415743
1988-01-20T00:00:00,25.23459172092151,8.986541765624544,1.0701569612077695,0.05996992368627958,24.92374040926361,3.2100000381469727,6.840000152587891,4.050000190734863,2.509999990463257,24.928651524673246,24.893775965861096,6.9e7,1.6100002527236938,0.6499998569488525,0.6499998569488529,8.151000022888184,65.20800018310547,1.0,0.0034301395062357187,4.660553307706266,0.6490612328187678,0.47786918002762435,0.0,6.647292517642586
1988-01-21T00:00:00,26.999019204413166,10.108768759569735,1.1319626918960828,0.05945427472185872,26.68874671987792,0.9100000262260437,0.36000001430511475,0.1899999976158142,0.05000000074505806,26.693749117804913,26.715546335036066,6.9e7,0.08000001311302185,0.6800000667572021,0.6800000667572021,8.151000022888184,65.20800018310547,1.0,0.0034301395062357187,2.444607661272528,0.6786258513694988,0.4789313201780356,0.0031515043035334474,3.9300816406730283
1988-01-22T00:00:00,29.150131456430202,11.027067093714408,1.1930753539350298,0.059386505417526034,28.82865665118824,6.46999979019165,5.730000019073486,3.9600000381469727,5.46999979019165,28.832806316158525,28.693304193459113,6.9e7,4.519998550415039,0.6800000667572021,0.6800000667572021,8.151000022888184,65.20800018310547,1.0,0.0034301395062357187,5.773714225903119,0.6784943322205489,0.5121741078323168,0.697120773444284,1.3074149655655465
1988-01-23T00:00:00,28.775962543282265,10.295262579037663,1.20966155281028,0.05888794126875469,28.461643680527906,0.0,0.0,0.0,0.0,28.45778824556277,28.482855036558558,6.9e7,0.0,0.6899998188018799,0.6899998188018803,8.151000022888184,65.20800018310547,1.0,0.0034301395062357187,0.006993197215522498,0.6822222198218175,0.4936671822959634,0.3073441397713716,2.5786213147464525
1988-01-24T00:00:00,28.1933352205529,9.778975463056224,1.2332024399953305,0.05877820375864525,27.881400101726598,3.2799999713897705,4.820000171661377,2.859999895095825,2.4100000858306885,27.880459361443403,27.797993209349272,6.9e7,2.9700005054473877,0.6999999284744263,0.6999999284744257,8.151000022888184,65.20800018310547,1.0,0.0034301395062357187,3.739396846321435,0.6977460145409685,0.5266009305373582,0.4368430549097567,1.9400861662033262
1988-01-25T00:00:00,33.27695072747688,12.158511568569857,1.7218833263227413,0.058930801585805104,32.95569556774522,8.229999542236328,12.34000015258789,8.850000381469727,6.699999809265137,32.97509801534937,32.696093618388204,6.9e7,8.380001068115234,0.6999999284744263,0.6999999284744257,8.151000022888184,65.20800018310547,1.0,0.0034301395062357187,10.398276606276463,0.692063480277721,0.5338554306406258,0.05374521832295938,6.10133786661014
1988-01-26T00:00:00,35.01407106002214,11.96577820865346,1.8576733801592407,0.05821904966067465,34.70183741841294,0.20000000298023224,0.5699999928474426,0.28999999165534973,0.14000000059604645,34.69777849242056,34.718849135422694,6.9e7,0.14000004529953003,0.7200000882148743,0.7200000882148737,8.151000022888184,65.20800018310547,1.0,0.0034301395062357187,0.42178684500745095,0.7158322240219636,0.5412967275844995,0.004486602902595854,5.76202721098383
1988-01-27T00:00:00,30.86654695852221,9.825999042299735,1.571894842634146,0.05802674596637836,30.55986106875557,0.9900000095367432,0.4099999964237213,0.5199999809265137,0.3799999952316284,30.544606099616303,30.551508542374105,6.9e7,0.5400000214576721,0.7299997806549072,0.7299997806549079,8.151000022888184,65.20800018310547,1.0,0.0034301395062357187,0.4191156442000482,0.7263492207948853,0.5451298786614353,0.0012797844339931042,5.248612248410984
1988-01-28T00:00:00,33.23196510313396,11.543816678366138,1.9067693634079084,0.05858113725630077,32.898622430481346,7.449999809265137,9.819999694824219,8.4399995803833,8.949999809265137,32.91347786224086,32.62902424894795,6.9e7,8.559998512268066,0.7299997806549072,0.7299997806549079,8.151000022888184,65.20800018310547,1.0,0.0034301395062357187,9.35252597013028,0.7282086294524523,0.5693276697759055,0.0,8.123741496987895
