time,river_q_1,river_q_9114543,river_q_6123790,river_q_9114518,river_q_9114527,precip_9114543,precip_6123790,precip_9114518,precip_9114527,outflow_3381,inflow_3381,volume_3381,P_3381,Epot_3381,Eact_3381,demand_3381,maxrelease_3381,targetf_3381,targetm_3381,precip_subcatch_1,pet_subcatch_1,etact_subcatch_1,snow_subcatch_1,temp_subcatch_1
1988-01-02T00:00:00,8.42749613957797,5.057374410119052,0.5855734526560191,0.06430148444134705,8.08955783373778,2.4100000858306885,3.069999933242798,1.4700000286102295,1.0399999618530273,8.151000022887262,7.889105424349176,6.898007394290046e7,1.4199998378753662,0.5600001811981201,0.5600001811981201,8.151000022888184,65.20800018310547,1.0,0.0034301395062357187,2.665442186418304,0.5678140481042754,0.26047142353542385,0.0016174058050171278,4.838639459020697
1988-01-03T00:00:00,20.768624385559395,6.9253826044934454,0.824333335282994,0.06779303897473778,20.42066841468068,3.490000009536743,5.340000152587891,4.050000190734863,2.2799999713897705,20.466384516349816,20.633434994138554,6.9e7,2.3699991703033447,0.6199999451637268,0.6199999451637267,8.151000022888184,65.20800018310547,1.0,0.0034301395062357187,8.12701134375569,0.6207664371888384,0.35474877638304614,0.0,7.598258502683402
1988-01-04T00:00:00,21.013375655942802,6.831604205129934,0.8274551371435138,0.06714952817797967,20.661596732756177,5.179999828338623,5.820000171661377,4.289999961853027,4.079999923706055,20.66016864213099,20.523572805551698,6.9e7,4.339998722076416,0.5799999833106995,0.5799999833106995,8.151000022888184,65.20800018310547,1.0,0.0034301395062357187,5.172979592087588,0.5950748363319709,0.3806869987150604,0.02664162745107994,3.7706439936343505
1988-01-05T00:00:00,20.64599303436322,6.789753850367237,0.8209572444797679,0.06623232287190908,20.299834403926443,0.0,0.0,0.0,0.0,20.298912701308105,20.32179977933681,6.9e7,0.0,0.6300000548362732,0.6300000548362733,8.151000022888184,65.20800018310547,1.0,0.0034301395062357187,0.0,0.629124706023945,0.34542000928468364,0.0,6.408426308902213
1988-01-06T00:00:00,20.999261292850417,6.922333277372926,0.834577159037507,0.06607192631443082,20.65657775668036,7.949999809265137,10.40999984741211,7.179999828338623,5.96999979019165,20.65662224269927,20.45172841744629,6.9e7,6.119999885559082,0.479999840259552,0.47999984025955134,8.151000022888184,65.20800018310547,1.0,0.0034301395062357187,8.310095152130472,0.48834013190128905,0.3412640111661541,0.0,9.010965986100453
1988-01-07T00:00:00,20.83517309370398,6.912874750771934,0.8268269644303712,0.06513919602837866,20.49706717066719,1.3300000429153442,1.590000033378601,0.9800000190734863,0.6200000047683716,20.495841840554476,20.487486242834176,6.9e7,0.7900001406669617,0.5600001811981201,0.5600001811981201,8.151000022888184,65.20800018310547,1.0,0.0034301395062357187,0.9246031863095403,0.5750339962457583,0.3854098933711925,0.0004924313109768455,4.788385490137163
1988-01-08T00:00:00,20.918573928441532,7.0772457904960095,0.8264542554111313,0.0646283075908146,20.58457847667044,1.1799999475479126,2.369999885559082,1.5499999523162842,0.4300000071525574,20.585509052874794,20.58078632308621,6.9e7,0.6999999284744263,0.5699999332427979,0.5699999332427976,8.151000022888184,65.20800018310547,1.0,0.0034301395062357187,1.3026122258633983,0.5786167705951094,0.3925868538648243,0.11427069925744877,1.2206439902900366
1988-01-09T00:00:00,21.436116463880644,7.383295509201798,0.8272596267689752,0.06411597002471574,21.10506600802425,4.829999923706055,2.7799999713897705,1.409999966621399,3.059999942779541,21.106202691597932,21.01102150720424,6.9e7,3.2400002479553223,0.6199999451637268,0.6199999451637267,8.151000022888184,65.20800018310547,1.0,0.0034301395062357187,3.251133751477244,0.620721085758166,0.43547420999798453,0.8093356591498022,0.7178322000906311
1988-01-10T00:00:00,21.748940386826533,7.753454031193409,0.8269272378977238,0.06353761798320501,21.421593529701184,0.0,0.0,0.0,0.0,21.422843905561155,21.446457550251804,6.9e7,0.0,0.6499998569488525,0.6499998569488529,8.151000022888184,65.20800018310547,1.0,0.0034301395062357187,0.0,0.6455011245885404,0.40057054307129597,0.008753897097764472,5.306235829421452
1988-01-11T00:00:00,22.457917428665592,8.186084638366019,0.8449398016962726,0.0632046814746874,22.13345011217177,2.549999952316284,3.049999952316284,2.119999885559082,1.409999966621399,22.135797296063352,22.10273819176459,6.9e7,1.4700000286102295,0.5600001811981201,0.5600001811981201,8.151000022888184,65.20800018310547,1.0,0.0034301395062357187,2.568063498786788,0.5612380903594348,0.395789008529245,0.00034817879135550796,5.552435375638559
1988-01-12T00:00:00,22.821634389425366,8.218729280272138,0.8575649859138571,0.06263344535863835,22.499799865416616,0.0,0.0,0.0,0.0,22.500174951149322,22.522335449534044,6.9e7,0.0,0.6099998950958252,0.6099998950958253,8.151000022888184,65.20800018310547,1.0,0.0034301395062357187,0.0,0.6107029547226402,0.38279299556805185,0.0003829966704910589,2.4781723329700243
1988-01-13T00:00:00,22.832380271002734,8.052345404445203,0.8688054021601248,0.062212331861879286,22.513096783684293,0.019999999552965164,0.44999998807907104,0.2199999988079071,0.0,22.513177145249795,22.533884497345355,6.9e7,0.0,0.5699999332427979,0.5699999332427976,8.151000022888184,65.20800018310547,1.0,0.0034301395062357187,0.26066666994911203,0.5708525939322924,0.3594827899617316,0.015112024220367394,0.5611836733562606
1988-01-14T00:00:00,27.94262750458728,11.954815951748449,0.9058990409948724,0.06236469875101761,27.62336088206469,19.6200008392334,13.149999618530273,9.170000076293945,16.760000228881836,27.640065883899634,27.082783777885783,6.9e7,15.959999084472656,0.6199999451637268,0.6199999451637267,8.151000022888184,65.20800018310547,1.0,0.0034301395062357187,16.21379156253235,0.6254557751203611,0.4669470805633377,0.0,6.166049888669228
